harga,merek,model,varian,tahun,jarak_tempuh,tipe_bahan_bakar,warna,transmisi
27000000,Toyota,Starlet,Lain-lain,1990,145.000-150.000 km,Bensin,Biru,Manual
147000000,Isuzu,New Panther,Lain-lain,2014,90.000-95.000 km,Diesel,Silver,Manual
57500000,Chevrolet,Optra,Lain-lain,2010,95.000-100.000 km,Bensin,Silver,Automatic
89500000,Hyundai,Excel,1.4,2013,90.000-95.000 km,Bensin,Putih,Manual
110000000,Mitsubishi,Pajero Sport,Exceed,2010,125.000-130.000 km,Diesel,Putih,Automatic
888000000,BMW,M Series,M3,1990,70.000-75.000 km,Bensin,Biru,Manual
139000000,Nissan,X-Trail,Lain-lain,2011,100.000-105.000 km,Bensin,Hitam,Automatic
235000000,Isuzu,Lain-lain,Lain-lain,2018,30.000-35.000 km,Diesel,Putih,Manual
525000000,Mitsubishi,Pajero Sport,Dakar,2016,30.000-35.000 km,Diesel,Hitam,Automatic Triptonic
98000000,Daihatsu,Ayla,X,2017,20.000-25.000 km,Bensin,Silver,Manual
210000000,Isuzu,Elf Minibus,Lain-lain,2015,125.000-130.000 km,Diesel,Coklat,Manual
276000000,Mitsubishi,Pajero,Lain-lain,2014,60.000-65.000 km,Diesel,Putih,Automatic
108000000,Daihatsu,Gran max Pick-up,Lain-lain,2018,40.000-45.000 km,Bensin,Hitam,Manual
90000000,Daihatsu,Ayla,X,2017,20.000-25.000 km,Bensin,Abu-abu,Manual
135000000,Isuzu,Elf Minibus,2.8 Minibus Diesel,2013,>300.000 km,Diesel,Kuning,Manual
40000000,KIA,Picanto,M/T,2009,35.000-40.000 km,Bensin,Silver,Manual
39000000,Mercedes-Benz,A-Class,A140,2001,30.000-35.000 km,Bensin,Abu-abu,Manual
53000000,Hyundai,Trajet,GL8,2003,150.000-155.000 km,Bensin,Hitam,Manual
99500000,Toyota,Avanza,G,2008,100.000-105.000 km,Bensin,Hitam,Manual
40000000,Daihatsu,Zebra,Lain-lain,1998,25.000-30.000 km,Bensin,Merah,Manual
137000000,Suzuki,Ertiga,GX,2013,75.000-80.000 km,Bensin,Abu-abu,Manual
117000000,Nissan,Grand livina,Lain-lain,2013,65.000-70.000 km,Bensin,Putih,Manual
84000000,Mazda,2,S,2010,100.000-105.000 km,Bensin,Silver,Automatic
365000000,BMW,Serie 5,520i,2013,15.000-20.000 km,Bensin,Putih,Automatic
85000000,Chevrolet,Aveo,LT,2012,35.000-40.000 km,Bensin,Abu-abu,Manual
131000000,KIA,Sportage,EX,2012,70.000-75.000 km,Bensin,Putih,Automatic Triptonic
126000000,Toyota,Avanza,G,2014,285.000-290.000 km,Bensin,Silver,Manual
130000000,Honda,Mobilio,E,2014,80.000-85.000 km,Bensin,Abu-abu,Automatic
99000000,Honda,Brio,E,2013,30.000-35.000 km,Bensin,Silver,Automatic
160000000,Hyundai,H-1,X,2012,55.000-60.000 km,Diesel,Silver,Automatic Triptonic
116000000,Daihatsu,Xenia,X Deluxe,2013,75.000-80.000 km,Bensin,Putih,Manual
180000000,Isuzu,Grand touring,Lain-lain,2011,95.000-100.000 km,Diesel,Coklat,Manual
88000000,Ford,Everest,Lain-lain,2003,10.000-15.000 km,Diesel,Hijau,Manual
61000000,Daihatsu,Taruna,CSX,2000,0-5.000 km,Bensin,Hitam,Manual
605000000,Mini Cooper,Mini Cooper,Lain-lain,2014,5.000-10.000 km,Bensin,Kuning,Automatic
205000000,Toyota,Rush,TRD Sportivo Ultimo,2018,5.000-10.000 km,Bensin,Putih,Automatic
270000000,Mitsubishi,Pajero Sport,2.5L Dakar,2011,75.000-80.000 km,Diesel,Abu-abu,Automatic Triptonic
485000000,Mazda,6,2.5,2018,5.000-10.000 km,Bensin,Merah,Automatic
55000000,Hyundai,Avega,GX,2010,65.000-70.000 km,Bensin,Abu-abu,Manual
450000000,Volkswagen,Beetle,Lain-lain,2009,25.000-30.000 km,Bensin,Kuning,Automatic
40000000,Toyota,Soluna,Gli,2000,5.000-10.000 km,Bensin,Biru,Manual
305000000,Mercedes-Benz,E-Class,E300,2009,90.000-95.000 km,Bensin,Silver,Automatic Triptonic
79000000,Renault,Megane,Lain-lain,2005,110.000-115.000 km,Bensin,Hitam,Manual
65000000,Suzuki,APV,GX,2008,290.000-295.000 km,Bensin,Hitam,Automatic
20000000,Timor,DOHC,1.5,1997,30.000-35.000 km,Bensin,Silver,Manual
184000000,Mazda,Biante,2.0 SKYACTIV,2013,35.000-40.000 km,Bensin,Abu-abu,Automatic Triptonic
130000000,Wuling,Confero S,S 1.5L,2017,40.000-45.000 km,Bensin,Hitam,Manual
80500000,Nissan,Latio,Lain-lain,2008,110.000-115.000 km,Bensin,Hitam,Automatic
85000000,KIA,Picanto,SE,2013,60.000-65.000 km,Bensin,Abu-abu,Automatic
440000000,Mercedes-Benz,C-Class,C250,2013,25.000-30.000 km,Bensin,Hitam,Automatic Triptonic
155000000,Mitsubishi,Pajero,NA,2000,100.000-105.000 km,Bensin,Merah,Automatic
57000000,KIA,Sportage,LX,2005,100.000-105.000 km,Bensin,Silver,Automatic Triptonic
220000000,Toyota,Corolla Altis,V 1.8,2016,45.000-50.000 km,Bensin,Hitam,Automatic Triptonic
100000000,Isuzu,Panther,LM,2008,75.000-80.000 km,Diesel,Hitam,Manual
245000000,Honda,HR-V,S CVT,2017,5.000-10.000 km,Bensin,Putih,Automatic
300000000,Nissan,X-Trail,Lain-lain,2015,35.000-40.000 km,Bensin,Silver,Automatic
72000000,Nissan,Grand livina,Lain-lain,2008,125.000-130.000 km,Bensin,Abu-abu,Automatic
185000000,Ford,Focus,Sport,2014,85.000-90.000 km,Bensin,Merah,Automatic Triptonic
485000000,Mazda,CX-5,Elite,2018,15.000-20.000 km,Bensin,Abu-abu,Automatic Triptonic
168000000,Mazda,2,GT,2014,55.000-60.000 km,Bensin,Putih,Automatic Triptonic
41000000,KIA,Visto,Lain-lain,2000,145.000-150.000 km,Bensin,Biru,Manual
300000000,Nissan,Elgrand,HWS,2012,55.000-60.000 km,Bensin,Putih,Automatic
117500000,Ford,Escape,Limited,2010,125.000-130.000 km,Bensin,Putih,Automatic
80000000,KIA,Picanto,SE 3,2013,40.000-45.000 km,Bensin,Putih,Automatic
80000000,Suzuki,Karimun,DX,2018,15.000-20.000 km,Bensin,Putih,Manual
570000000,BMW,Lain-lain,Lain-lain,2017,20.000-25.000 km,Bensin,Putih,Automatic
383000000,BMW,Serie 3,320i 2.0,2014,45.000-50.000 km,Bensin,Putih,Automatic Triptonic
1100000000,Jeep,Rubicon,Lain-lain,2015,15.000-20.000 km,Bensin,Coklat,Automatic
40000000,Toyota,Starlet,Lain-lain,1991,230.000-235.000 km,Bensin,Merah,Manual
380000000,Chrysler,300,300C,2013,35.000-40.000 km,Bensin,Putih,Automatic Triptonic
650000000,BMW,X1,sDrive18i xLine,2018,0-5.000 km,Bensin,Putih,Automatic Triptonic
125000000,Toyota,Calya,G,2017,15.000-20.000 km,Bensin,Hitam,Manual
112000000,Daihatsu,Xenia,R 1.3 DLX,2013,100.000-105.000 km,Bensin,Abu-abu,Manual
129000000,Honda,Freed,S,2012,60.000-65.000 km,Bensin,Putih,Automatic
135000000,Ford,Fiesta,EcoBoost S,2014,50.000-55.000 km,Bensin,Merah,Automatic Triptonic
169000000,Mazda,Biante,2,2013,75.000-80.000 km,Bensin,Hitam,Automatic Triptonic
335000000,BMW,Serie 5,528i Luxury,2010,85.000-90.000 km,Bensin,Hitam,Automatic Triptonic
63000000,KIA,Lain-lain,Lain-lain,2010,115.000-120.000 km,Bensin,Silver,Manual
50000000,Volkswagen,Safari,1.6 L,<1986,20.000-25.000 km,Bensin,Hijau,Manual
75000000,Ford,Lain-lain,Lain-lain,2004,20.000-25.000 km,Diesel,Oranye,Manual
135000000,Ford,Ecosport,Titanium,2014,75.000-80.000 km,Bensin,Silver,Automatic Triptonic
330000000,BMW,Serie 5,520i Luxury,2012,40.000-45.000 km,Bensin,Hitam,Automatic
695000000,Mercedes-Benz,CLA-Class,CLA200,2017,10.000-15.000 km,Bensin,Merah,Automatic
132000000,Isuzu,Lain-lain,Lain-lain,2013,50.000-55.000 km,Diesel,Putih,Manual
32000000,Ford,laser,Lain-lain,1993,45.000-50.000 km,Bensin,Hijau,Manual
120000000,Ford,Everest,Lain-lain,2007,290.000-295.000 km,Diesel,Silver,Manual
55000000,Suzuki,APV,Lain-lain,2004,200.000-205.000 km,Bensin,Hitam,Manual
209950000,Mercedes-Benz,C-Class,C200,2011,60.000-65.000 km,Bensin,Hitam,Automatic Triptonic
99000000,Mazda,2,R,2012,70.000-75.000 km,Bensin,Putih,Automatic
88500000,Ford,Fiesta,Trend,2012,5.000-10.000 km,Bensin,Putih,Manual
95000000,Nissan,Livina,Lain-lain,2013,115.000-120.000 km,Bensin,Abu-abu,Automatic
132000000,Nissan,Grand livina,Lain-lain,2016,45.000-50.000 km,Bensin,Abu-abu,Manual
185000000,Smart,Fortwo,1.0 Passion Coupe,2010,15.000-20.000 km,Bensin,Merah,Automatic Triptonic
42000000,Mazda,Familia,Lain-lain,1997,290.000-295.000 km,Bensin,Abu-abu,Manual
74000000,Daihatsu,Xenia,Xi Sporty,2010,35.000-40.000 km,Bensin,Marun,Manual
117000000,Daihatsu,Xenia,R 1.3 DLX,2012,50.000-55.000 km,Bensin,Hitam,Manual
90000000,BMW,Serie 3,318i 1.8,2002,15.000-20.000 km,Bensin,Silver,Automatic Triptonic
390000000,Mercedes-Benz,S-Class,S350,2009,50.000-55.000 km,Bensin,Hitam,Automatic
77000000,KIA,Picanto,Lain-lain,2010,90.000-95.000 km,Bensin,Putih,Manual
45500000,Suzuki,Baleno next-G,Lain-lain,2003,205.000-210.000 km,Bensin,Merah,Manual
95000000,Ford,Fiesta,Trend,2011,80.000-85.000 km,Bensin,Hitam,Automatic Triptonic
160000000,Ford,Ecosport,Titanium,2015,45.000-50.000 km,Bensin,Silver,Automatic
30000000,Timor,Lain-lain,Lain-lain,1997,40.000-45.000 km,Bensin,Silver,Manual
65000000,Hino,Dutro,Truck,2004,15.000-20.000 km,Diesel,Biru,Manual
165000000,Chevrolet,Orlando,LT,2014,30.000-35.000 km,Bensin,Hitam,Automatic
549000000,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,2013,45.000-50.000 km,Bensin,Hijau,Automatic Triptonic
95000000,Daihatsu,Gran max Pick-up,Lain-lain,2016,35.000-40.000 km,Bensin,Hitam,Manual
125000000,Nissan,Livina,Lain-lain,2012,105.000-110.000 km,Bensin,Putih,Manual
145000000,Honda,Mobilio,E Prestige,2015,40.000-45.000 km,Bensin,Hitam,Automatic
800000000,Jeep,Rubicon,Lain-lain,2012,5.000-10.000 km,Diesel,Hitam,Automatic
189000000,Nissan,X-Trail,Lain-lain,2014,75.000-80.000 km,Bensin,Silver,Automatic
60000000,Nissan,Serena,Lain-lain,2004,160.000-165.000 km,Bensin,Coklat,Automatic
125000000,Nissan,Grand livina,Lain-lain,2016,80.000-85.000 km,Bensin,Abu-abu,Manual
125000000,Hyundai,Avega,SG,2014,40.000-45.000 km,Bensin,Hitam,Automatic Triptonic
45000000,Proton,Savvy,Lain-lain,2009,85.000-90.000 km,Bensin,Oranye,Manual
225000000,Mitsubishi,Pajero Sport,Exceed,2009,165.000-170.000 km,Diesel,Silver,Automatic
200000000,Mercedes-Benz,C-Class,C200,2008,30.000-35.000 km,Bensin,Hitam,Automatic
60000000,Suzuki,Karimun,GX,2005,40.000-45.000 km,Bensin,Hitam,Manual
75000000,Datsun,Go+,Panca T,2016,50.000-55.000 km,Bensin,Hitam,Manual
45000000,BMW,Serie 3,320i,1995,260.000-265.000 km,Bensin,Silver,Manual
48000000,Mercedes-Benz,C-Class,C200,1996,225.000-230.000 km,Bensin,Marun,Automatic
70000000,Datsun,Go,Panca T Active,2015,40.000-45.000 km,Bensin,Abu-abu,Manual
105000000,Honda,Brio,Lain-lain,2013,80.000-85.000 km,Bensin,Silver,Manual
160000000,Suzuki,Ertiga,GL,2019,5.000-10.000 km,Bensin,Abu-abu,Manual
145000000,Toyota,Innova,G,2004,0-5.000 km,Diesel,Hitam,Manual
35000000,Chery,QQ,Compact City,2010,35.000-40.000 km,Bensin,Biru,Manual
299000000,Mazda,CX-5,Grand Touring,2015,55.000-60.000 km,Bensin,Merah,Automatic
70000000,Toyota,Vios,Lain-lain,2009,>300.000 km,Bensin,Hitam,Manual
86000000,Suzuki,Grand vitara,Lain-lain,2008,195.000-200.000 km,Bensin,Hitam,Automatic
78000000,Datsun,Go+,Panca T Style,2016,0-5.000 km,Bensin,Abu-abu,Manual
240000000,Hino,Dutro,Lain-lain,2014,105.000-110.000 km,Diesel,Putih,Manual
113000000,Hyundai,Grand Avega,GL,2012,80.000-85.000 km,Bensin,Putih,Automatic Triptonic
118000000,Daihatsu,Xenia,R 1.3 DLX,2015,55.000-60.000 km,Bensin,Abu-abu,Manual
107000000,Toyota,Yaris,S limited,2010,135.000-140.000 km,Bensin,Putih,Automatic
305000000,Mitsubishi,Pajero Sport,Dakar 2.4,2013,65.000-70.000 km,Diesel,Putih,Automatic Triptonic
30000000,KIA,Sportage,Plantinum,2001,15.000-20.000 km,Bensin,Hitam,Automatic
135000000,Hyundai,New Tucson,Lain-lain,2012,90.000-95.000 km,Bensin,Abu-abu,Automatic
227000000,Mazda,Biante,2.0 SKYACTIV,2015,50.000-55.000 km,Bensin,Putih,Automatic Triptonic
95000000,Ford,Fiesta,Trend,2011,70.000-75.000 km,Bensin,Abu-abu,Automatic Triptonic
139000000,Daihatsu,Terios,TX,2014,50.000-55.000 km,Bensin,Putih,Manual
45000000,Hyundai,Lain-lain,Lain-lain,2007,140.000-145.000 km,Bensin,Silver,Automatic
78000000,Peugeot,307,Lain-lain,2004,150.000-155.000 km,Diesel,Hitam,Manual
45000000,Mitsubishi,Lancer,1.8 GLXi,1995,145.000-150.000 km,Bensin,Silver,Manual
105000000,Daihatsu,Xenia,Xi Deluxe,2011,145.000-150.000 km,Bensin,Silver,Manual
132000000,Isuzu,Lain-lain,Lain-lain,2013,50.000-55.000 km,Diesel,Putih,Manual
235000000,Volkswagen,Beetle,1.2,<1986,0-5.000 km,Bensin,Hitam,Manual
525000000,Mercedes-Benz,SLK-Class,SLK200,2009,30.000-35.000 km,Bensin,Silver,Automatic
200000000,Mazda,2,R,2016,25.000-30.000 km,Bensin,Merah,Manual
15000000,Toyota,Lain-lain,Lain-lain,<1986,200.000-205.000 km,Bensin,Biru,Manual
715000000,Jeep,Wrangler ,Rubicon,2011,45.000-50.000 km,Bensin,Hitam,Automatic
87000000,Daihatsu,Gran max,Lain-lain,2015,95.000-100.000 km,Bensin,Putih,Manual
112000000,Mazda,2,V,2013,50.000-55.000 km,Bensin,Putih,Automatic
34500000,Ford,Ranger,Lain-lain,2004,295.000-300.000 km,Diesel,Merah,Manual
400000000,Mitsubishi,Pajero Sport,Dakar 2.4,2016,40.000-45.000 km,Diesel,Hitam,Automatic
59500000,KIA,Picanto,SE,2009,0-5.000 km,Bensin,Hitam,Manual
655000000,Mercedes-Benz,C-Class,C250,2016,10.000-15.000 km,Bensin,Putih,Automatic
1495000000,Maserati,Ghibli,Lain-lain,2017,0-5.000 km,Bensin,Putih,Automatic
185000000,Suzuki,Baleno,1.5,2017,20.000-25.000 km,Bensin,Abu-abu,Manual
70000000,Datsun,Go+,Panca T,2016,60.000-65.000 km,Bensin,Hitam,Manual
173500000,Mazda,CX-7,2.3,2011,90.000-95.000 km,Bensin,Hitam,Automatic Triptonic
78000000,Hyundai,i10,1.1 L,2011,65.000-70.000 km,Bensin,Silver,Manual
125000000,Honda,Brio,E,2015,5.000-10.000 km,Bensin,Silver,Manual
650000000,Mercedes-Benz,CLS-Class,CLS350,2012,30.000-35.000 km,Bensin,Putih,Automatic Triptonic
183000000,Mitsubishi,Outlander,Lain-lain,2014,60.000-65.000 km,Bensin,Putih,Automatic Triptonic
195000000,KIA,Lain-lain,Lain-lain,2013,25.000-30.000 km,Bensin,Hijau,Automatic Triptonic
119000000,Ford,Ecosport,Titanium,2014,35.000-40.000 km,Bensin,Oranye,Automatic
250000000,Mitsubishi,Xpander,ULTIMATE A/T,2019,0-5.000 km,Bensin,Putih,Automatic Triptonic
73000000,Nissan,Evalia,Lain-lain,2012,100.000-105.000 km,Bensin,Silver,Automatic
439000000,Mercedes-Benz,CLA-Class,CLA45 AMG,2014,30.000-35.000 km,Bensin,Putih,Automatic
135000000,Isuzu,D-Max,Lain-lain,2012,70.000-75.000 km,Diesel,Putih,Manual
65000000,Datsun,Go+,Panca T,2014,90.000-95.000 km,Bensin,Merah,Manual
20000000,Suzuki,Carry,Lain-lain,1996,0-5.000 km,Bensin,Hijau,Manual
117000000,Mitsubishi,L300,Pick Up,2013,80.000-85.000 km,Diesel,Hitam,Manual
95000000,Nissan,Grand livina,Lain-lain,2009,30.000-35.000 km,Bensin,Abu-abu,Manual
620000000,Jeep,Wrangler ,Sahara,2011,25.000-30.000 km,Bensin,Putih,Automatic Triptonic
990000000,Lexus,RX,200T AL20,2016,40.000-45.000 km,Bensin,Hitam,Automatic
184000000,Mazda,2,GT,2014,65.000-70.000 km,Bensin,Merah,Automatic Triptonic
53000000,Volkswagen,Beetle,Lain-lain,<1986,280.000-285.000 km,Bensin,Hijau,Manual
115000000,Nissan,X-Trail,Lain-lain,2010,110.000-115.000 km,Bensin,Silver,Automatic
90000000,Chevrolet,Captiva,Lain-lain,2007,90.000-95.000 km,Bensin,Silver,Manual
65000000,Toyota,Kijang,SX,2000,110.000-115.000 km,Bensin,Lainnya,Manual
33000000,Mercedes-Benz,E-Class,E300,1988,205.000-210.000 km,Bensin,Hitam,Manual
125000000,Daihatsu,Terios,TX,2013,65.000-70.000 km,Bensin,Hitam,Automatic
135000000,Chevrolet,Captiva,Lain-lain,2011,45.000-50.000 km,Diesel,Coklat,Automatic
625000000,Mini Cooper,Mini Cooper,Lain-lain,2015,10.000-15.000 km,Bensin,Putih,Automatic
43000000,Daihatsu,Taft,1,<1986,10.000-15.000 km,Bensin,Hijau,Manual
66500000,Suzuki,Wagon R,GX,2011,45.000-50.000 km,Bensin,Marun,Manual
88000000,Hyundai,H-1,Elegance Next Generion,2008,110.000-115.000 km,Bensin,Silver,Manual
84500000,Daihatsu,Ayla,X,2014,55.000-60.000 km,Bensin,Abu-abu,Manual
215000000,Chevrolet,Trax,LTZ,2017,10.000-15.000 km,Bensin,Abu-abu,Automatic
85000000,Datsun,Go+,Lain-lain,2014,35.000-40.000 km,Bensin,Abu-abu,Automatic
83000000,KIA,Picanto,SE,2011,60.000-65.000 km,Bensin,Putih,Manual
88000000,Honda,Odyssey,Absolute V6,2003,125.000-130.000 km,Bensin,Silver,Automatic Triptonic
265000000,Mitsubishi,Pajero Sport,Exceed,2014,60.000-65.000 km,Diesel,Hitam,Automatic
38000000,Mazda,323,Lain-lain,1997,105.000-110.000 km,Bensin,Silver,Manual
809000000,BMW,X5,xDrive35i Executive,2015,35.000-40.000 km,Bensin,Putih,Automatic Triptonic
122000000,Daihatsu,Terios,TX Adventure,2011,35.000-40.000 km,Bensin,Hitam,Manual
164000000,Honda,Freed,E,2012,65.000-70.000 km,Bensin,Abu-abu,Automatic
175000000,Honda,Mobilio,E,2017,0-5.000 km,Bensin,Hitam,Manual
54000000,KIA,Rio,1.5,2012,30.000-35.000 km,Bensin,Merah,Manual
255000000,Audi,Audi A4,1.8 TFSI PI,2013,50.000-55.000 km,Bensin,Hitam,Automatic Triptonic
134000000,Honda,Mobilio,S,2017,50.000-55.000 km,Bensin,Silver,Automatic
115000000,Nissan,Livina,Lain-lain,2013,55.000-60.000 km,Bensin,Biru,Manual
115000000,Nissan,Livina,Lain-lain,2014,240.000-245.000 km,Bensin,Putih,Automatic
27000000,Daihatsu,Espass,Lain-lain,1995,5.000-10.000 km,Bensin,Biru,Manual
125000000,Toyota,Avanza,Veloz,2012,25.000-30.000 km,Bensin,Silver,Manual
219000000,BMW,Serie 3,320i E90 LCI,2012,35.000-40.000 km,Bensin,Silver,Automatic
82000000,Nissan,March,1.2,2011,75.000-80.000 km,Bensin,Silver,Manual
95000000,Nissan,Evalia,ST,2014,35.000-40.000 km,Bensin,Marun,Manual
116000000,Daihatsu,Xenia,X Deluxe,2013,75.000-80.000 km,Bensin,Putih,Manual
65000000,Mitsubishi,Lancer,1.6 GLXi,1997,10.000-15.000 km,Bensin,Oranye,Manual
255000000,Mazda,Biante,2.0 SKYACTIV,2015,60.000-65.000 km,Bensin,Hitam,Automatic
43000000,Isuzu,Panther,2.3,1994,30.000-35.000 km,Diesel,Merah,Manual
55000000,KIA,Picanto,A/T,2007,85.000-90.000 km,Bensin,Biru,Automatic
190000000,Isuzu,Panther,LV,2016,35.000-40.000 km,Diesel,Hitam,Manual
115000000,Mazda,2,V,2012,50.000-55.000 km,Bensin,Hitam,Automatic
1375000000,BMW,Serie 7,740Li,2015,0-5.000 km,Bensin,Hitam,Automatic Triptonic
72000000,Proton,Gen2,Lain-lain,2013,25.000-30.000 km,Bensin,Abu-abu,Manual
128000000,Nissan,Juke,RX,2012,40.000-45.000 km,Bensin,Silver,Automatic Triptonic
355000000,BMW,Serie 2,218i,2015,30.000-35.000 km,Bensin,Hitam,Automatic
165000000,Chevrolet,Orlando,LT,2014,60.000-65.000 km,Bensin,Putih,Automatic
185000000,Ford,Focus,S TDCi,2013,30.000-35.000 km,Bensin,Putih,Automatic Triptonic
270000000,Mazda,Biante,2.0 SKYACTIV,2015,40.000-45.000 km,Bensin,Hitam,Automatic Triptonic
190000000,Mazda,2,GT,2015,60.000-65.000 km,Bensin,Merah,Automatic Triptonic
107000000,Toyota,Avanza,G,2010,25.000-30.000 km,Bensin,Silver,Manual
1550000000,Mercedes-Benz,S-Class,S400,2015,15.000-20.000 km,Bensin,Hitam,Automatic
89000000,Daihatsu,Xenia,X 1.3 Plus,2012,105.000-110.000 km,Bensin,Silver,Manual
525000000,BMW,X1,sDrive18i,2017,20.000-25.000 km,Bensin,Biru,Automatic
74000000,Isuzu,Panther,LS Hi Grade,2001,130.000-135.000 km,Diesel,Silver,Manual
62000000,Hyundai,i10,1.1 L,2009,65.000-70.000 km,Bensin,Putih,Manual
55000000,Toyota,Vios,G,2005,15.000-20.000 km,Bensin,Hijau,Manual
45000000,Suzuki,Katana,GX,1996,90.000-95.000 km,Bensin,Merah,Manual
70000000,Datsun,Go+,Panca T,2015,70.000-75.000 km,Bensin,Abu-abu,Manual
675000000,Mini Cooper,Mini Cooper,Lain-lain,2012,5.000-10.000 km,Bensin,Merah,Manual
75000000,Isuzu,Panther,2.5,1997,155.000-160.000 km,Diesel,Merah,Manual
145000000,Suzuki,Ertiga,GX,2016,70.000-75.000 km,Bensin,Abu-abu,Automatic
82000000,Ford,Everest,XLT,2005,160.000-165.000 km,Diesel,Silver,Manual
81000000,Nissan,Serena,HWS,2004,40.000-45.000 km,Bensin,Biru,Automatic
85000000,Suzuki,Wagon R,Lain-lain,2015,40.000-45.000 km,Bensin,Abu-abu,Automatic Triptonic
410000000,Mercedes-Benz,Lain-lain,Lain-lain,2015,20.000-25.000 km,Bensin,Hitam,Automatic Triptonic
265000000,BMW,X1,sDrive20d Sport Edition,2011,50.000-55.000 km,Diesel,Putih,Automatic Triptonic
83000000,Mercedes-Benz,Vito,Lain-lain,2001,55.000-60.000 km,Bensin,Silver,Automatic
418000000,Toyota,Voxy,Lain-lain,2018,5.000-10.000 km,Bensin,Putih,Automatic
185000000,Mazda,Biante,2.0 SKYACTIV,2013,70.000-75.000 km,Bensin,Hitam,Automatic
22000000,Datsun,120,Lain-lain,<1986,70.000-75.000 km,Bensin,Hijau,Manual
249000000,Volkswagen,Golf,MkVII 1.4 TSI,2014,30.000-35.000 km,Bensin,Merah,Automatic
250000000,Mitsubishi,Pajero Sport,Dakar,2011,40.000-45.000 km,Diesel,Putih,Automatic Triptonic
82000000,BMW,Serie 3,318i E46 Facelift 2.0,2002,90.000-95.000 km,Bensin,Silver,Automatic
140000000,Isuzu,Elf Minibus,2.8 Minibus Diesel,2010,115.000-120.000 km,Diesel,Biru,Manual
115000000,Toyota,Agya,TRD Sportivo,2016,55.000-60.000 km,Bensin,Silver,Manual
97000000,Honda,CR-V,2.0 i-VTEC,2007,140.000-145.000 km,Bensin,Abu-abu,Automatic
65000000,Chevrolet,Blazer,Lain-lain,2005,30.000-35.000 km,Bensin,Silver,Manual
100000000,Daihatsu,Ayla,X,2018,10.000-15.000 km,Bensin,Silver,Manual
110000000,Chevrolet,Spin,LTZ,2015,50.000-55.000 km,Bensin,Silver,Manual
155000000,Lexus,RX,350 F Sport,2005,95.000-100.000 km,Bensin,Hitam,Automatic Triptonic
320000000,BMW,X5,E70 3.0 V6,2010,35.000-40.000 km,Bensin,Abu-abu,Automatic
800000000,Cadillac,Escalade,V8 6.2,2011,0-5.000 km,Bensin,Hitam,Automatic
95000000,Daihatsu,Gran max Pick-up,Lain-lain,2017,40.000-45.000 km,Bensin,Putih,Manual
115000000,Daihatsu,Xenia,R 1.3 DLX,2012,115.000-120.000 km,Bensin,Putih,Manual
112500000,Suzuki,Ertiga,GL,2013,80.000-85.000 km,Bensin,Abu-abu,Manual
87500000,Nissan,Livina,X-Gear,2008,75.000-80.000 km,Bensin,Silver,Manual
117000000,Nissan,X-Trail,Lain-lain,2010,105.000-110.000 km,Bensin,Hitam,Automatic Triptonic
369000000,Jeep,Wrangler ,Sport Unlimited,1997,130.000-135.000 km,Bensin,Hijau,Manual
380000000,Lexus,RX,270,2012,50.000-55.000 km,Bensin,Hitam,Automatic Triptonic
130000000,Ford,Ecosport,Titanium,2015,70.000-75.000 km,Bensin,Hitam,Automatic
99000000,Mercedes-Benz,C-Class,C280,2002,95.000-100.000 km,Bensin,Hitam,Automatic
91500000,Daihatsu,Ayla,X,2017,40.000-45.000 km,Bensin,Merah,Manual
125000000,Daihatsu,Gran max Pick-up,Lain-lain,2019,5.000-10.000 km,Bensin,Silver,Manual
450000000,Mini Cooper,Mini Cooper,Lain-lain,<1986,55.000-60.000 km,Bensin,Biru,Automatic
53000000,Suzuki,Jimny,Lain-lain,<1986,15.000-20.000 km,Bensin,Lainnya,Manual
203500000,Mazda,2,R,2017,25.000-30.000 km,Bensin,Merah,Automatic Triptonic
85000000,KIA,Picanto,SE 3,2013,45.000-50.000 km,Bensin,Abu-abu,Automatic
165000000,Suzuki,Ertiga,GX,2018,5.000-10.000 km,Bensin,Putih,Manual
218000000,Isuzu,Lain-lain,Lain-lain,2016,60.000-65.000 km,Diesel,Putih,Manual
130000000,Suzuki,Ertiga,GL,2014,55.000-60.000 km,Bensin,Hitam,Manual
139000000,Nissan,Juke,RX,2012,100.000-105.000 km,Bensin,Putih,Automatic
23000000,Daihatsu,Zebra,Minibus 1.3,2001,0-5.000 km,Bensin,Silver,Manual
125000000,Mazda,2,V,2014,25.000-30.000 km,Bensin,Putih,Manual
260000000,Isuzu,Elf Minibus,2.8 Minibus Diesel,2015,>300.000 km,Diesel,Hijau,Manual
1175000000,Lexus,LX,570,2010,90.000-95.000 km,Bensin,Hitam,Automatic
